Type,Date,Hour,Weekday,DayCode,Location,Amount
Deposit,28,13,Mon,2,CampusB,1000 
Withdrawal,28,13,Mon,2,CampusB,1000 
Withdrawal,28,13,Mon,2,CampusB,2000 
Transfer,28,13,Mon,2,DriveUp,2000 
Deposit,28,13,Mon,2,CampusB,2000 
Withdrawal,28,13,Mon,2,CampusB,1000 
Transfer,28,13,Mon,2,DriveUp,9000 
Withdrawal,28,13,Mon,2,DriveUp,6000 
Deposit,28,13,Mon,2,CampusB,14000 
Withdrawal,28,13,Mon,2,CampusB,2000 
Withdrawal,28,13,Mon,2,DriveUp,5000 
Withdrawal,28,13,Mon,2,CampusB,1000 
Withdrawal,28,13,Mon,2,CampusB,1000 
Deposit,28,13,Mon,2,CampusB,5000 
Withdrawal,28,13,Mon,2,DriveUp,5000 
Withdrawal,28,13,Mon,2,DriveUp,2000 
Withdrawal,28,13,Mon,2,CampusB,1000 
Withdrawal,28,13,Mon,2,CampusB,1000 
Deposit,28,13,Mon,2,CampusB,3000 
Transfer,28,13,Mon,2,CampusB,4000 
Withdrawal,28,13,Mon,2,CampusB,2000 
Withdrawal,28,13,Mon,2,DriveUp,1000 
Deposit,28,13,Mon,2,CampusB,2000 
Withdrawal,28,13,Mon,2,CampusB,2000 
Withdrawal,28,14,Mon,2,DriveUp,2000 
Deposit,28,14,Mon,2,CampusB,5000 
Deposit,28,14,Mon,2,CampusB,13000 
Withdrawal,28,14,Mon,2,CampusB,1000 
Withdrawal,28,14,Mon,2,CampusB,1000 
Deposit,28,14,Mon,2,DriveUp,103000 
Withdrawal,28,14,Mon,2,DriveUp,2000 
Withdrawal,28,14,Mon,2,DriveUp,2000 
Withdrawal,28,14,Mon,2,CampusB,5000 
Withdrawal,28,14,Mon,2,DriveUp,9000 
Deposit,28,14,Mon,2,DriveUp,27000 
Deposit,28,14,Mon,2,DriveUp,4000 
Withdrawal,28,14,Mon,2,DriveUp,3000 
Withdrawal,28,14,Mon,2,CampusB,1000 
Deposit,28,14,Mon,2,DriveUp,27000 
Withdrawal,28,14,Mon,2,DriveUp,1000 
Deposit,28,14,Mon,2,CampusB,6000 
Withdrawal,28,14,Mon,2,CampusB,1000 
Deposit,28,14,Mon,2,DriveUp,24000 
Withdrawal,28,14,Mon,2,CampusB,1000 
Deposit,28,14,Mon,2,CampusB,1000 
Withdrawal,28,14,Mon,2,CampusB,1000 
Withdrawal,28,14,Mon,2,CampusB,3000 
Withdrawal,28,14,Mon,2,DriveUp,1000 
Withdrawal,28,14,Mon,2,CampusB,1000 
Deposit,28,14,Mon,2,CampusB,3000 
Withdrawal,28,14,Mon,2,DriveUp,2000 
Withdrawal,28,14,Mon,2,CampusA,1000 
Deposit,28,14,Mon,2,DriveUp,6000 
Withdrawal,28,14,Mon,2,DriveUp,1000 
Deposit,28,14,Mon,2,DriveUp,16000 
Withdrawal,28,14,Mon,2,CampusB,2000 
Withdrawal,28,15,Mon,2,CampusB,2000 
Deposit,28,15,Mon,2,CampusB,2000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Withdrawal,28,15,Mon,2,CampusA,4000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Deposit,28,15,Mon,2,CampusB,19000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Deposit,28,15,Mon,2,CampusB,1000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Deposit,28,15,Mon,2,DriveUp,3000 
Withdrawal,28,15,Mon,2,CampusB,2000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Transfer,28,15,Mon,2,CampusB,30000 
Withdrawal,28,15,Mon,2,DriveUp,3000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Withdrawal,28,15,Mon,2,CampusA,2000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Withdrawal,28,15,Mon,2,CampusB,2000 
Deposit,28,15,Mon,2,CampusB,3000 
Withdrawal,28,15,Mon,2,DriveUp,3000 
Withdrawal,28,15,Mon,2,CampusB,2000 
Withdrawal,28,15,Mon,2,CampusB,2000 
Withdrawal,28,15,Mon,2,DriveUp,2000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Deposit,28,15,Mon,2,CampusB,1000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Transfer,28,15,Mon,2,CampusB,3000 
Withdrawal,28,15,Mon,2,CampusB,1000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Deposit,28,16,Mon,2,CampusB,2000 
Deposit,28,16,Mon,2,DriveUp,10000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Withdrawal,28,16,Mon,2,CampusB,2000 
Deposit,28,16,Mon,2,DriveUp,5000 
Withdrawal,28,16,Mon,2,DriveUp,2000 
Deposit,28,16,Mon,2,CampusB,4000 
Withdrawal,28,16,Mon,2,CampusB,4000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Withdrawal,28,16,Mon,2,CampusB,2000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Deposit,28,16,Mon,2,CampusB,7000 
Deposit,28,16,Mon,2,DriveUp,14000 
Withdrawal,28,16,Mon,2,DriveUp,2000 
Withdrawal,28,16,Mon,2,DriveUp,1000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Withdrawal,28,16,Mon,2,CampusA,1000 
Withdrawal,28,16,Mon,2,CampusB,3000 
Withdrawal,28,16,Mon,2,CampusA,2000 
Deposit,28,16,Mon,2,CampusB,4000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Deposit,28,16,Mon,2,CampusB,2000 
Withdrawal,28,16,Mon,2,CampusB,2000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Withdrawal,28,16,Mon,2,DriveUp,2000 
Deposit,28,16,Mon,2,CampusB,3000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Withdrawal,28,16,Mon,2,DriveUp,1000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Withdrawal,28,16,Mon,2,DriveUp,2000 
Deposit,28,16,Mon,2,CampusB,4000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Withdrawal,28,16,Mon,2,DriveUp,1000 
Withdrawal,28,16,Mon,2,DriveUp,6000 
Deposit,28,16,Mon,2,CampusB,6000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Withdrawal,28,16,Mon,2,CampusB,1000 
Withdrawal,28,17,Mon,2,DriveUp,6000 
Withdrawal,28,17,Mon,2,CampusB,1000 
Withdrawal,28,17,Mon,2,DriveUp,2000 
Deposit,28,17,Mon,2,DriveUp,10000 
Deposit,28,17,Mon,2,CampusB,8000 
Withdrawal,28,17,Mon,2,CampusB,3000 
Withdrawal,28,17,Mon,2,DriveUp,1000 
Deposit,28,17,Mon,2,CampusB,36000 
Transfer,28,17,Mon,2,CampusB,9000 
Withdrawal,28,17,Mon,2,DriveUp,1000 
Deposit,28,17,Mon,2,CampusB,2000 
Withdrawal,28,17,Mon,2,DriveUp,2000 
Withdrawal,28,17,Mon,2,CampusB,1000 
Deposit,28,17,Mon,2,CampusB,36000 
Withdrawal,28,17,Mon,2,DriveUp,1000 
Withdrawal,28,17,Mon,2,DriveUp,2000 
Withdrawal,28,17,Mon,2,DriveUp,1000 
Withdrawal,28,17,Mon,2,DriveUp,2000 
Deposit,28,17,Mon,2,CampusB,36000 
Withdrawal,28,17,Mon,2,CampusB,3000 
Transfer,28,17,Mon,2,CampusB,15000 
Withdrawal,28,17,Mon,2,DriveUp,1000 
Withdrawal,28,17,Mon,2,CampusB,1000 
Deposit,28,17,Mon,2,CampusB,12000 
Withdrawal,28,17,Mon,2,DriveUp,1000 
Withdrawal,28,17,Mon,2,DriveUp,2000 
Withdrawal,28,17,Mon,2,CampusB,3000 
Withdrawal,28,17,Mon,2,CampusB,3000 
Deposit,28,17,Mon,2,DriveUp,5000 
Withdrawal,28,17,Mon,2,DriveUp,1000 
Withdrawal,28,17,Mon,2,DriveUp,1000 
Withdrawal,28,18,Mon,2,DriveUp,2000 
Withdrawal,28,18,Mon,2,DriveUp,2000 
Withdrawal,28,18,Mon,2,CampusB,1000 
Deposit,28,18,Mon,2,DriveUp,1000 
Withdrawal,28,18,Mon,2,DriveUp,2000 
Withdrawal,28,18,Mon,2,DriveUp,1000 
Withdrawal,28,18,Mon,2,DriveUp,2000 
Withdrawal,28,18,Mon,2,DriveUp,1000 
Withdrawal,28,18,Mon,2,CampusB,2000 
Deposit,28,18,Mon,2,DriveUp,43000 
Withdrawal,28,18,Mon,2,DriveUp,15000 
Deposit,28,18,Mon,2,DriveUp,1000 
Withdrawal,28,18,Mon,2,DriveUp,12000 
Withdrawal,28,18,Mon,2,DriveUp,2000 
Withdrawal,28,18,Mon,2,DriveUp,2000 
Withdrawal,28,18,Mon,2,CampusB,1000 
Withdrawal,28,18,Mon,2,DriveUp,2000 
Withdrawal,28,18,Mon,2,CampusB,3000 
Withdrawal,28,18,Mon,2,DriveUp,1000 
Deposit,28,18,Mon,2,DriveUp,3000 
Withdrawal,28,18,Mon,2,CampusB,1000 
Deposit,28,18,Mon,2,DriveUp,6000 
Withdrawal,28,18,Mon,2,DriveUp,2000 
Deposit,28,18,Mon,2,DriveUp,2000 
Withdrawal,28,18,Mon,2,DriveUp,1000 
Withdrawal,28,18,Mon,2,CampusB,1000 
Withdrawal,28,18,Mon,2,CampusB,1000 
Withdrawal,28,18,Mon,2,CampusB,2000 
Deposit,28,18,Mon,2,DriveUp,2000 
Withdrawal,28,18,Mon,2,CampusB,1000 
Withdrawal,28,18,Mon,2,CampusB,2000 
Deposit,28,18,Mon,2,DriveUp,37000 
Deposit,28,18,Mon,2,CampusB,3000 
Withdrawal,28,18,Mon,2,DriveUp,1000 
Deposit,28,18,Mon,2,DriveUp,7000 
Withdrawal,28,18,Mon,2,DriveUp,1000 
Withdrawal,28,18,Mon,2,DriveUp,1000 
Deposit,28,18,Mon,2,DriveUp,7000 
Withdrawal,28,18,Mon,2,DriveUp,2000 
Withdrawal,28,19,Mon,2,CampusB,2000 
Deposit,28,19,Mon,2,CampusB,8000 
Withdrawal,28,19,Mon,2,DriveUp,1000 
Withdrawal,28,19,Mon,2,DriveUp,2000 
Withdrawal,28,19,Mon,2,CampusB,1000 
Withdrawal,28,19,Mon,2,CampusB,1000 
Withdrawal,28,19,Mon,2,DriveUp,3000 
Withdrawal,28,19,Mon,2,CampusB,1000 
Deposit,28,19,Mon,2,CampusB,1000 
Withdrawal,28,19,Mon,2,CampusB,1000 
Withdrawal,28,19,Mon,2,DriveUp,2000 
Withdrawal,28,19,Mon,2,DriveUp,2000 
Deposit,28,19,Mon,2,DriveUp,6000 
Deposit,28,19,Mon,2,DriveUp,6000 
Withdrawal,28,19,Mon,2,CampusB,1000 
Withdrawal,28,19,Mon,2,CampusB,1000 
Withdrawal,28,19,Mon,2,DriveUp,2000 
Deposit,28,19,Mon,2,DriveUp,26000 
Withdrawal,28,19,Mon,2,CampusB,1000 
Withdrawal,28,19,Mon,2,CampusB,1000 
Deposit,28,19,Mon,2,DriveUp,2000 
Withdrawal,28,19,Mon,2,DriveUp,2000 
Withdrawal,28,19,Mon,2,DriveUp,3000 
Withdrawal,28,19,Mon,2,DriveUp,1000 
Withdrawal,28,19,Mon,2,DriveUp,1000 
Withdrawal,28,19,Mon,2,DriveUp,2000 
Deposit,28,19,Mon,2,DriveUp,1000 
Withdrawal,28,19,Mon,2,CampusB,1000 
Withdrawal,28,19,Mon,2,DriveUp,2000 
Withdrawal,28,19,Mon,2,DriveUp,1000 
Withdrawal,28,19,Mon,2,CampusB,2000 
Deposit,28,19,Mon,2,DriveUp,3000 
Deposit,28,19,Mon,2,DriveUp,43000 
Deposit,28,19,Mon,2,DriveUp,12000 
Withdrawal,28,20,Mon,2,CampusB,1000 
Withdrawal,28,20,Mon,2,DriveUp,2000 
Withdrawal,28,20,Mon,2,CampusB,1000 
Withdrawal,28,20,Mon,2,CampusB,1000 
Withdrawal,28,20,Mon,2,DriveUp,1000 
Withdrawal,28,20,Mon,2,CampusB,1000 
Withdrawal,28,20,Mon,2,CampusB,1000 
Deposit,28,20,Mon,2,DriveUp,2000 
Transfer,28,20,Mon,2,DriveUp,27000 
Deposit,28,20,Mon,2,DriveUp,11000 
Withdrawal,28,20,Mon,2,DriveUp,8000 
Withdrawal,28,20,Mon,2,CampusB,1000 
Withdrawal,28,20,Mon,2,DriveUp,1000 
Withdrawal,28,20,Mon,2,CampusB,1000 
Withdrawal,28,20,Mon,2,DriveUp,2000 
Withdrawal,28,20,Mon,2,DriveUp,2000 
Withdrawal,28,20,Mon,2,CampusB,1000 
Withdrawal,28,20,Mon,2,CampusB,1000 
Withdrawal,28,20,Mon,2,CampusB,2000 
Deposit,28,20,Mon,2,CampusB,15000 
Withdrawal,28,20,Mon,2,CampusB,2000 
Withdrawal,28,20,Mon,2,CampusB,1000 
Deposit,28,20,Mon,2,CampusB,2000 
Withdrawal,28,20,Mon,2,CampusB,1000 
Withdrawal,28,20,Mon,2,CampusB,2000 
Withdrawal,28,20,Mon,2,DriveUp,3000 
Withdrawal,28,20,Mon,2,DriveUp,1000 
Withdrawal,28,20,Mon,2,DriveUp,1000 
Withdrawal,28,20,Mon,2,DriveUp,2000 
Withdrawal,28,21,Mon,2,DriveUp,1000 
Withdrawal,28,21,Mon,2,CampusB,1000 
Withdrawal,28,21,Mon,2,CampusB,1000 
Withdrawal,28,21,Mon,2,DriveUp,2000 
Withdrawal,28,21,Mon,2,DriveUp,1000 
Withdrawal,28,21,Mon,2,DriveUp,6000 
Withdrawal,28,21,Mon,2,DriveUp,1000 
Deposit,28,21,Mon,2,CampusB,1000 
Withdrawal,28,21,Mon,2,CampusB,1000 
Withdrawal,28,21,Mon,2,DriveUp,3000 
Deposit,28,21,Mon,2,CampusB,3000 
Withdrawal,28,21,Mon,2,CampusB,1000 
Deposit,28,21,Mon,2,CampusB,1000 
Deposit,28,21,Mon,2,DriveUp,3000 
Withdrawal,28,21,Mon,2,CampusB,1000 
Withdrawal,28,21,Mon,2,DriveUp,1000 
Withdrawal,28,21,Mon,2,DriveUp,1000 
Deposit,28,21,Mon,2,DriveUp,26000 
Withdrawal,28,21,Mon,2,DriveUp,9000 
Withdrawal,28,21,Mon,2,DriveUp,1000 
Withdrawal,28,21,Mon,2,DriveUp,1000 
Deposit,28,21,Mon,2,DriveUp,44000 
Deposit,28,21,Mon,2,CampusB,2000 
Deposit,28,21,Mon,2,CampusB,4000 
Withdrawal,28,21,Mon,2,DriveUp,1000 
Withdrawal,28,21,Mon,2,CampusB,1000 
Withdrawal,28,21,Mon,2,DriveUp,6000 
Deposit,28,22,Mon,2,CampusB,3000 
Deposit,28,22,Mon,2,DriveUp,105000 
Withdrawal,28,22,Mon,2,CampusB,1000 
Deposit,28,22,Mon,2,CampusB,3000 
Withdrawal,28,22,Mon,2,DriveUp,1000 
Withdrawal,28,22,Mon,2,CampusB,2000 
Withdrawal,28,22,Mon,2,DriveUp,15000 
Deposit,28,22,Mon,2,DriveUp,33000 
Withdrawal,28,22,Mon,2,CampusB,1000 
Deposit,28,22,Mon,2,DriveUp,2000 
Withdrawal,28,23,Mon,2,DriveUp,1000 
Deposit,29,0,Tue,3,CampusB,12000 
Deposit,29,0,Tue,3,DriveUp,6000 
Withdrawal,29,0,Tue,3,DriveUp,1000 
Withdrawal,29,0,Tue,3,CampusB,2000 
Deposit,29,1,Tue,3,DriveUp,50000 
Withdrawal,29,1,Tue,3,DriveUp,1000 
Withdrawal,29,5,Tue,3,DriveUp,2000 
Withdrawal,29,5,Tue,3,DriveUp,1000 
Withdrawal,29,5,Tue,3,DriveUp,3000 
Withdrawal,29,6,Tue,3,DriveUp,1000 
Deposit,29,6,Tue,3,DriveUp,6000 
Withdrawal,29,6,Tue,3,DriveUp,1000 
Withdrawal,29,7,Tue,3,DriveUp,2000 
Deposit,29,7,Tue,3,CampusB,42000 
Withdrawal,29,7,Tue,3,CampusB,2000 
Withdrawal,29,7,Tue,3,DriveUp,1000 
Withdrawal,29,7,Tue,3,DriveUp,1000 
Transfer,29,7,Tue,3,DriveUp,14000 
Deposit,29,7,Tue,3,DriveUp,2000 
Deposit,29,7,Tue,3,CampusB,3000 
Withdrawal,29,7,Tue,3,DriveUp,4000 
Withdrawal,29,7,Tue,3,CampusB,1000 
Withdrawal,29,7,Tue,3,CampusB,3000 
Deposit,29,7,Tue,3,DriveUp,110000 
Withdrawal,29,7,Tue,3,DriveUp,3000 
Withdrawal,29,7,Tue,3,CampusB,2000 
Withdrawal,29,7,Tue,3,DriveUp,2000 
Deposit,29,7,Tue,3,DriveUp,15000 
Withdrawal,29,7,Tue,3,DriveUp,3000 
Deposit,29,8,Tue,3,DriveUp,114000 
Deposit,29,8,Tue,3,DriveUp,46000 
Withdrawal,29,8,Tue,3,CampusB,7000 
Withdrawal,29,8,Tue,3,CampusB,1000 
Deposit,29,8,Tue,3,DriveUp,2000 
Withdrawal,29,8,Tue,3,DriveUp,1000 
Withdrawal,29,8,Tue,3,DriveUp,3000 
Transfer,29,8,Tue,3,CampusB,90000 
Withdrawal,29,9,Tue,3,CampusB,8000 
Withdrawal,29,9,Tue,3,CampusB,2000 
Transfer,29,9,Tue,3,CampusA,132000 
Withdrawal,29,9,Tue,3,CampusB,2000 
Withdrawal,29,9,Tue,3,CampusA,3000 
Withdrawal,29,9,Tue,3,DriveUp,1000 
Withdrawal,29,9,Tue,3,CampusB,2000 
Withdrawal,29,9,Tue,3,CampusB,2000 
Withdrawal,29,9,Tue,3,DriveUp,3000 
Withdrawal,29,9,Tue,3,DriveUp,1000 
Deposit,29,9,Tue,3,CampusB,19000 
Withdrawal,29,9,Tue,3,CampusA,5000 
Withdrawal,29,9,Tue,3,DriveUp,2000 
Withdrawal,29,9,Tue,3,CampusB,1000 
Deposit,29,9,Tue,3,CampusB,31000 
Withdrawal,29,9,Tue,3,DriveUp,2000 
Deposit,29,9,Tue,3,CampusB,1000 
Withdrawal,29,9,Tue,3,CampusB,1000 
Deposit,29,10,Tue,3,CampusB,3000 
Withdrawal,29,10,Tue,3,CampusA,1000 
Withdrawal,29,10,Tue,3,CampusA,1000 
Withdrawal,29,10,Tue,3,CampusB,1000 
Withdrawal,29,10,Tue,3,CampusB,1000 
Deposit,29,10,Tue,3,DriveUp,2000 
Deposit,29,10,Tue,3,CampusB,5000 
Withdrawal,29,10,Tue,3,CampusB,1000 
Withdrawal,29,10,Tue,3,CampusB,1000 
Withdrawal,29,10,Tue,3,CampusA,2000 
Withdrawal,29,10,Tue,3,DriveUp,2000 
Withdrawal,29,10,Tue,3,DriveUp,1000 
Withdrawal,29,10,Tue,3,CampusB,1000 
Withdrawal,29,10,Tue,3,CampusB,1000 
Withdrawal,29,11,Tue,3,CampusB,1000 
Withdrawal,29,11,Tue,3,CampusB,2000 
Withdrawal,29,11,Tue,3,DriveUp,1000 
Withdrawal,29,11,Tue,3,DriveUp,1000 
Withdrawal,29,11,Tue,3,DriveUp,4000 
Withdrawal,29,11,Tue,3,DriveUp,1000 
Withdrawal,29,11,Tue,3,CampusB,1000 
Withdrawal,29,11,Tue,3,CampusB,1000 
Withdrawal,29,11,Tue,3,DriveUp,1000 
Deposit,29,11,Tue,3,DriveUp,4000 
Withdrawal,29,11,Tue,3,CampusB,1000 
Withdrawal,29,11,Tue,3,CampusB,1000 
Withdrawal,29,11,Tue,3,CampusB,1000 
Withdrawal,29,11,Tue,3,DriveUp,3000 
Deposit,29,11,Tue,3,CampusB,1000 
Deposit,29,11,Tue,3,DriveUp,9000 
Withdrawal,29,11,Tue,3,CampusB,1000 
Transfer,29,11,Tue,3,DriveUp,30000 
Withdrawal,29,11,Tue,3,DriveUp,2000 
Withdrawal,29,11,Tue,3,CampusB,2000 
Withdrawal,29,11,Tue,3,CampusA,1000 
Withdrawal,29,11,Tue,3,CampusB,1000 
Withdrawal,29,11,Tue,3,CampusB,1000 
Withdrawal,29,11,Tue,3,DriveUp,3000 
Deposit,29,11,Tue,3,DriveUp,82000 
Withdrawal,29,11,Tue,3,CampusB,3000 
Transfer,29,11,Tue,3,DriveUp,15000 
Withdrawal,29,11,Tue,3,DriveUp,1000 
Transfer,29,11,Tue,3,DriveUp,57000 
Withdrawal,29,11,Tue,3,DriveUp,3000 
Deposit,29,11,Tue,3,CampusB,1000 
Deposit,29,11,Tue,3,DriveUp,14000 
Withdrawal,29,11,Tue,3,DriveUp,3000 
Deposit,29,11,Tue,3,CampusB,8000 
Withdrawal,29,11,Tue,3,DriveUp,1000 
Withdrawal,29,11,Tue,3,DriveUp,1000 
Withdrawal,29,11,Tue,3,CampusB,1000 
Withdrawal,29,11,Tue,3,DriveUp,1000 
Withdrawal,29,11,Tue,3,DriveUp,2000 
Withdrawal,29,11,Tue,3,CampusB,2000 
Withdrawal,29,11,Tue,3,CampusB,2000 
Withdrawal,29,11,Tue,3,CampusB,2000 
Deposit,29,11,Tue,3,DriveUp,2000 
Withdrawal,29,11,Tue,3,DriveUp,2000 
Withdrawal,29,11,Tue,3,CampusB,6000 
Deposit,29,11,Tue,3,CampusB,24000 
Withdrawal,29,11,Tue,3,CampusB,2000 
Deposit,29,11,Tue,3,DriveUp,5000 
Withdrawal,29,11,Tue,3,CampusB,2000 
Withdrawal,29,11,Tue,3,CampusB,1000 
Deposit,29,11,Tue,3,DriveUp,6000 
Withdrawal,29,12,Tue,3,DriveUp,5000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,2000 
Withdrawal,29,12,Tue,3,DriveUp,2000 
Deposit,29,12,Tue,3,CampusB,6000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,2000 
Withdrawal,29,12,Tue,3,CampusB,2000 
Deposit,29,12,Tue,3,CampusB,2000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,4000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Deposit,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,DriveUp,1000 
Withdrawal,29,12,Tue,3,CampusB,2000 
Withdrawal,29,12,Tue,3,DriveUp,1000 
Deposit,29,12,Tue,3,CampusB,3000 
Withdrawal,29,12,Tue,3,CampusB,2000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,DriveUp,5000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusA,3000 
Deposit,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Deposit,29,12,Tue,3,DriveUp,3000 
Deposit,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,DriveUp,1000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,3000 
Deposit,29,12,Tue,3,DriveUp,350000 
Withdrawal,29,12,Tue,3,DriveUp,3000 
Deposit,29,12,Tue,3,CampusB,11000 
Withdrawal,29,12,Tue,3,CampusB,6000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,2000 
Withdrawal,29,12,Tue,3,CampusB,4000 
Withdrawal,29,12,Tue,3,DriveUp,2000 
Deposit,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Deposit,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,12,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,DriveUp,2000 
Deposit,29,13,Tue,3,DriveUp,36000 
Withdrawal,29,13,Tue,3,DriveUp,1000 
Deposit,29,13,Tue,3,CampusB,11000 
Withdrawal,29,13,Tue,3,CampusB,2000 
Withdrawal,29,13,Tue,3,CampusB,2000 
Withdrawal,29,13,Tue,3,CampusB,2000 
Withdrawal,29,13,Tue,3,DriveUp,1000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,DriveUp,2000 
Deposit,29,13,Tue,3,CampusB,3000 
Withdrawal,29,13,Tue,3,CampusB,2000 
Withdrawal,29,13,Tue,3,CampusA,5000 
Transfer,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,DriveUp,13000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,CampusB,6000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Deposit,29,13,Tue,3,CampusB,6000 
Deposit,29,13,Tue,3,CampusB,2000 
Deposit,29,13,Tue,3,DriveUp,5000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Deposit,29,13,Tue,3,CampusB,17000 
Deposit,29,13,Tue,3,DriveUp,19000 
Withdrawal,29,13,Tue,3,DriveUp,2000 
Deposit,29,13,Tue,3,DriveUp,11000 
Withdrawal,29,13,Tue,3,DriveUp,2000 
Deposit,29,13,Tue,3,CampusB,11000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Deposit,29,13,Tue,3,DriveUp,24000 
Deposit,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,DriveUp,3000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Deposit,29,13,Tue,3,DriveUp,89000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,DriveUp,2000 
Withdrawal,29,13,Tue,3,CampusB,2000 
Withdrawal,29,13,Tue,3,DriveUp,1000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Withdrawal,29,13,Tue,3,CampusB,1000 
Deposit,29,13,Tue,3,CampusB,6000 
Withdrawal,29,13,Tue,3,DriveUp,1000 
Withdrawal,29,14,Tue,3,CampusB,1000 
Deposit,29,14,Tue,3,DriveUp,61000 
Withdrawal,29,14,Tue,3,DriveUp,2000 
Deposit,29,14,Tue,3,CampusB,2000 
Withdrawal,29,14,Tue,3,CampusB,1000 
Transfer,29,14,Tue,3,DriveUp,3000 
Deposit,29,14,Tue,3,DriveUp,12000 
Withdrawal,29,14,Tue,3,DriveUp,1000 
Deposit,29,14,Tue,3,CampusB,19000 
Deposit,29,14,Tue,3,CampusB,15000 
Withdrawal,29,14,Tue,3,CampusB,2000 
Withdrawal,29,14,Tue,3,CampusB,3000 
Deposit,29,14,Tue,3,CampusB,2000 
Withdrawal,29,14,Tue,3,CampusB,2000 
Withdrawal,29,14,Tue,3,CampusB,1000 
Withdrawal,29,14,Tue,3,CampusB,6000 
Withdrawal,29,14,Tue,3,CampusA,1000 
Withdrawal,29,14,Tue,3,DriveUp,1000 
Withdrawal,29,14,Tue,3,CampusB,1000 
Withdrawal,29,14,Tue,3,CampusB,1000 
Withdrawal,29,14,Tue,3,CampusB,2000 
Withdrawal,29,14,Tue,3,CampusB,1000 
Withdrawal,29,14,Tue,3,DriveUp,2000 
Deposit,29,14,Tue,3,CampusB,2000 
Withdrawal,29,14,Tue,3,CampusB,2000 
Withdrawal,29,14,Tue,3,CampusB,2000 
Deposit,29,14,Tue,3,DriveUp,8000 
